product_id,name,import_price,sell_price,color,category,size,description
M0000790,Đầm dự tiệc vải tafta dáng xòe hai dây ngực xếp nhún kèm hoa cài áo và vải lụa voan tạo kiểu khóa thân sau,559300,799000,"Đỏ,Đen","Đầm,Đầm dạ hội","S,M,L,XL",Đầm dự tiệc tôn dáng tạo lên vẻ đẹp quyến rũ toát lên vẻ đẹp hiện đại và trẻ trung. phù hợp cho những chị em yêu thích sự đơn giản nhưng vẫn muốn nổi bật giữa đám đôngchất liệu:Tafta - 100% Polyester
M0000808,Jumpsuit công sở vải tuytsi dáng ôm cổ V phối lưới dây kim loại tạo kiểu độn cầu vai quần ống rộng khóa thân sau,559300,799000,Đen,"Đầm,Jumpsuit","S,M,L,XL","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.Chất liệu:nbsp;Tuytsi - 93% Polyester 7% Spandex"
M0000809,Jumpsuit dạo phố vải linen dáng suông cổ đức vai chờm tay liền thân phối túi hộp kèm đai tạo kiểu,209300,299000,"Tím,Xanh","Đầm,Jumpsuit","S,M,L,XL","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.chất liệu:Linen - 100% Linen"
M0000810,Jumpsuit dạo phố vải linen dáng suông cổ kiểu vạt chồng chéo eo bo chun,174300,249000,"Kem,Xanh","Đầm,Jumpsuit","S,M,L,XL","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.Chất liệu: Linen - 97% Cotton 3% Spadex"
M0000811,Jumpsuit công sở vải tuytsi dáng suông ống rộng hai dây bèo ngực đổ vai phối họa tiết thêu khóa thân sau,279300,399000,"Đen,Xanh","Đầm,Jumpsuit","S,M,L,XL","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.chất liệu:Tuytsi - 97% Polyester 3% Spandex"
M0000812,Jumpsuit dạo phố vải tuytsi dáng suông cổ V kiểu áo vest quần ống rộng khóa thân sau,279300,399000,"Nâu,Xanh","Đầm,Jumpsuit","S,M,L","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.chất liệu:Tuytsi - 96% Polyester 4% Spandex"
M0000813,Jumpsuit dạo phố vải tuytsi dáng suông vai chờm phối túi hộp eo buộc nơ tạo kiểu quần ống rộng,279300,399000,"Tím,Cam","Đầm,Jumpsuit","S,M,L,XL,XXL","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.chất liệu:Tuytsi - 100% Polyester"
M0000814,Jumpsuit dạo phố vải linen dáng suông cổ hai ve cạp cài khuy bọc,209300,299000,"Kem,Xanh","Đầm,Jumpsuit","S,M,L,XL","Jumpsuit luôn đem lại sự tiện lợi, không cần mix quá nhiều phụ kiện đi kèm. Quần ống rộng và lửng, chi tiết không tay kết hợp linh hoạt cùng cổ áo sơ mi là gợi ý trang phục công sở mùa hè hay ho. Chất liệu Lụa mờ bay bổng và thanh lịch, nhẹ tay và không bị bóng như các dòng Lụa thông thường.chất liệu:LINEN - 97% cotton 3% spadex"
M0000815,Jumpsuit dạo phố vải thô dáng suông cổ V cúc bọc vải thân buộc nơ tạo kiểu,139300,199000,"Hồng,Xanh","Đầm,Jumpsuit","S,M,L,XL","Jumpsuit với chi tiết cổ lá to, túi ốp, phối cùng chi tiết tay bồng cách điệu và nữ tính. Là item thời trang kết hợp tuyệt vời giữa vẻ đẹp phá cách, nổi loạn đi cùng tính ứng dụng thực tế. Chất liệu vải thô tạo cảm giác thoáng mát cho người mặc, mềm mại và thoáng mát phù hợp với mùa hè, giữ màu vải cực tốt, có thể giặt giũ thoải mái.chất liệu:Thô - 100% Cotton"
M0000816,Jumpsuit dạo phố vải đũi dáng suông cổ V cài cúc bọc eo thắt nơ thân sau bo chun,139300,199000,"Xanh,Hồng","Đầm,Jumpsuit","M,L,XL,S","Jumpsuit với chi tiết cổ lá to, túi ốp, phối cùng chi tiết tay bồng cách điệu và nữ tính. Là item thời trang kết hợp tuyệt vời giữa vẻ đẹp phá cách, nổi loạn đi cùng tính ứng dụng thực tế. Chất liệu vải thô tạo cảm giác thoáng mát cho người mặc, mềm mại và thoáng mát phù hợp với mùa hè, giữ màu vải cực tốt, có thể giặt giũ thoải mái.chất liệu:Thô đũi - 50% cotton 50% Polyester"
M0000817,Jumpsuit dạo phố vải lụa dáng ôm vai trễ đổ bèo eo chun kèm dây buộc nơ,209300,299000,"Cam,Xanh","Đầm,Jumpsuit","S,M,L,XL,XXL",Jumpsuit đẹp nhất đã có mặt tại Pantio - Chỉ cần vài cú click chuột là nàng sẽ sở hữu ngay cho mình một chiếc Jumpsuit phù hợp với mọi dịp!chất liệu:Vải lụa - 100% polyester
M0000822,Đầm dạo phố vải thô lụa dáng suông cổ tròn thân phối bèo tạo kiểu khóa thân sau,279300,399000,"Vàng,Cam,Xanh","Đầm,Váy Đầm Hoa","S,M","Đây là một trong những kiểu đầm nổi bật, có phong cách rất riêng và rất được phái đẹp ưa chuộng. Với một chiếc đầm như vậy trong tủ đồ, quý cô chẳng cần phải lo nghĩ quá nhiều cho hình ảnh của mình. Bởi dù bạn có kết hợp đồ thế nào thì nó vẫn khiến vẻ ngoài của bạn thật sự thu hút.chất liệu:Thô lụa - 80% Rayon 20% tencen"
M0000823,Đầm dạo phố vải thô dáng xòe cổ tàu xẻ V ngực xếp nhún tạo kiểu khóa thân sau,209300,299000,"Trắng,Hồng,Xanh","Đầm,Váy Đầm Hoa","S,M,L,XL",Sản phẩm đầm tôn dáng tạo lên vẻ đẹp quyến rũ toát lên vẻ đẹp hiện đại và trẻ trung. phù hợp cho những chị em yêu thích sự đơn giản nhưng vẫn muốn nổi bật giữa đám đông.nbsp;Chất liệu: Thô - 74% Tencel 26% Polyester
M0000824,Đầm công sở vải thô dáng A cổ tròn thân ngực thêu họa tiết trang trí,209300,299000,"Đen,Trắng","Đầm,Váy Đầm Hoa","S,M,L,XL,XXL","Đây là một trong những kiểu đầm nổi bật, có phong cách rất riêng và rất được phái đẹp ưa chuộng. Với một chiếc đầm như vậy trong tủ đồ, quý cô chẳng cần phải lo nghĩ quá nhiều cho hình ảnh của mình. Bởi dù bạn có kết hợp đồ thế nào thì nó vẫn khiến vẻ ngoài của bạn thật sự thu hút.chất liệu:Thô - 100% Polyester"
M0000825,Đầm dạo phố vải tuytsi dáng suông cổ buộc nơ vạt thêu họa tiết,485800,694000,"Trắng,Đen","Đầm,Váy Đầm Hoa","S,M,L,XL","Đây là một trong những kiểu đầm nổi bật, có phong cách rất riêng và rất được phái đẹp ưa chuộng. Với một chiếc đầm như vậy trong tủ đồ, quý cô chẳng cần phải lo nghĩ quá nhiều cho hình ảnh của mình. Bởi dù bạn có kết hợp đồ thế nào thì nó vẫn khiến vẻ ngoài của bạn thật sự thu hút."
M0000826,Đầm dạo phố vải linen dáng xòe cổ tay xếp bèo thân thêu họa tiết chân váy xếp nếp,209300,299000,"Kem,Xanh","Đầm,Váy Đầm Hoa","S,M,L,XL","Đầm dạo phố đơn giản, dễ mặc, dễ phối giúp nàng thoải mái hoạt động đặc biệt kiểu đầm này không hề kén người mặc lại vô cùng phóng khoáng để ứng dụng trong nhiều hoàn cảnh khác nhau.chất liệu:Vải Linen - 100% Linen"
M0000827,Đầm dự tiệc vải tafta dáng xòe chân váy thêu hoa đính ngọc trai,664300,949000,"Đỏ,Đen","Đầm,Váy Đầm Hoa","S,M,L,XL","Đầm chiết eo dáng xòe là mẫu đầm dành cho các cô nàng công sở vì sự nhã nhặn; nữ tính và lịch sự mà nó mang lại. Thiết kế còn thể hiện sự quyến rũ một cách rất tinh tế, chân váy phồng mang đến cảm giác nữ tính và thu hút hơn bao giờ hết. Thiết kế đầm chiết eo dáng xòe này hứa hẹn sẽ là một item thời trang công sở “hót hòn họt” dành cho hội chị em phụ nữ đam mê làm đẹp. Chất liệu tafta sự kết hợp giữa những sợi vải rất mỏng manh, bề mặt đẹp, mịn. Đặc biệt là không quá rủ mềm và bám vào da, luôn được xem là lựa chọn thể hiện sự bồng bềnh quyến rũ của trang phục. Thành phần vải: 100% Tafta"
M0000828,"Đầm dạo phố chất liệu tafta dáng chữ A xếp nếp, hoa 3D cài rời trên eo",627200,896000,"Kem,Xanh","Đầm,Váy Đầm Hoa","S,M,L","Đầm dạo phố dáng chữ A, xếp nếp tay và thân đầm, kết hợp với chi tiết hoa 3D cài rời trên eo gúp tôn dáng và mang đến gợi ý mới mẻ cho cô nàng trẻ trung và hiện đại. Chất liệu tafta sự kết hợp giữa những sợi vải rất mỏng manh nhưng lại tạo cảm giác chắc tay cho người dùng. Đặc biệt là không quá rủ mềm và bám vào da và luôn được xem là lựa chọn thể hiện sự bồng bềnh quyến rũ của trang phục. Thành phần vải Polyester 100%"
M0000829,"Đầm dạo phố chất liệu vải thô xốp cố tròn, gắn hoa 3 tay lỡ",966000,1380000,"Hồng,Trắng","Đầm,Váy Đầm Hoa","S,M,L,XL","Đầm công sở với chi tiết cổ tròn tay lỡ, gắn hpa 3D cách điệu giúp tôn dáng và mang đến gợi ý mới mẻ cho cô nàng trẻ trung và hiện đại. Chất liệu vải thô tạo cảm giác thoáng mát cho người mặc, khả năng giữ phom cao, ít nhăn, giữ màu vải cực tốt, có thể giặt giũ thoải mái. Thành phần vải: 60% Rayon 40% Polyester"
M0000830,Đầm dạo phố chất liệu dạ họa tiết dáng ôm sát nách,483000,690000,"Nâu,Xanh","Đầm,Váy Đầm Hoa","S,M,L,XL","Đầm dạ sát nách, ôm sát cơ thể giúp các chị em khoe trọn những đường cong gợi cảm. Vào những ngày đông thì đầm dạ ôm body trở thành một trang phục không thể thiếu, giúp các nàng tự tin xinh đẹp xuống phố. Chỉ cần khéo léo phối đồ một cách thông minh với đầm len dáng ôm là các nàng đã có ngay một set đồ sang chảnh trong mọi hoàn cảnh. Chất vải dạ giữ ấm, giữ nhiệt tốt, có độ bền cao, ít thấm nước, chất vải dày lên phom chuẩn. Thành phần vải: 98% polyester - 2 % spandex"
M0000831,Đầm dạo phố chất liệu lụa họa tiết cổ chữ v sát nách,338800,484000,"Cam,Xanh","Đầm,Váy Đầm Hoa","S,M","Đầm dáng suông thiết kế cổ chữ V, sát nách, dễ phối giúp nàng thoải mái hoạt động đặc biệt kiểu đầm này không hề kén người mặc lại vô cùng phóng khoáng để ứng dụng trong nhiều hoàn cảnh khác nhau. Chất liệu lụa có độ co giãn bốn chiều rất tốt, thoáng mát, thấm hút mồ hôi không bị xù hay nhão vải qua quá trình sử dụng. Thành phần vải: 100% Polyester"
M0000833,Chân váy công sở vải thô dáng suông dài thân váy xếp ly bong tạo kiểu,887600,1268000,Đen,"Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Vải thô - 98% polyester - 2 % spandex"
M0000834,Chân váy công sở vải thô lụa dáng suông cạp phối kim loại trang trí thân váy xếp ly tạo kiểu,529200,756000,"Nâu,Đen","Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Thô lụa - 92% Polyester 8% Spandex"
M0000835,Chân váy dài vải thô mỏng kẻ ô dáng suông cạp phối chun co giãn khoá thân sau,391000,558600,"Đen,Xanh","Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Thô mỏng - 55% Polyester 45% Rayon"
M0000836,Chân váy vải cotton dáng suông dài cạp chun co giãn xẻ tà bên hông thân váy trang trí hoạ tiết in cao cấp,467600,668000,"Vàng,Đen,Trắng","Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Cotton - 70% polyeste 30% rayon"
M0000837,Chân váy vải thô kate dáng bí dài cạp chun co giãn,725200,1036000,Đen,"Chân váy,Chân váy dài",FS,"Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Thô kate - 100% cotton"
M0000838,Chân váy công sở vải gấm hoa dáng A thân váy phối ly bong tạo xoè khoá thân sau,908600,1298000,"Kem,Đen","Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Vải gấm - 100% polyester"
M0000839,Chân váy công sở vải thô dày dáng suông dài khoá thân sau,628600,898000,"Đỏ,Đen,Trắng","Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Thô dày - 83% Polyester 17% Rayon"
M0000840,Chân váy công sở vải tuyp xy dáng ôm đuôi váy xẻ tà khoá thân sau,607600,868000,Ghi,"Chân váy,Chân váy dài","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc.  Chất liệu:Tuyp xy - 90% Polyester 10% Nylon"
M0000841,Chân váy len thời trang cao cấp dáng suông cạp chun co giãn,533100,761600,"Ghi,Nâu,Đỏ,Xanh,Đen","Chân váy,Chân váy dài",FS,"Mẫu chân váy len vẫn luôn được các quý cô công sở yêu thích bởi sự lịch thiệp, sang trọng. Chân váy với độ ôm đặc trưng vừa tạo cảm giác năng động thoải mái, vừa tôn lên những đường cong quyến rũ của cơ thể.  Chất liệu:100% modal"
M0000842,Chân váy công sở vải thô đũi dáng suông thân váy phối tà lệch eo đính khuy bọc trang trí,558600,798000,"Nâu,Đen","Chân váy,Chân váy dài","S,M,L,XL,XXL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc.  Chất liệu:Thô đũi - 95% Polyester 5% Spandex"
M0000983,Chân váy ngắn vải lụa tằm phối ren hoa khoá thân sau,425300,607600,"Xanh,Trắng","Chân váy,Chân váy ngắn","S,M,L,XL","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Lụa tằm - 100% polyester"
M0000984,Chân váy dáng A ngắn,320600,458000,Xanh,"Chân váy,Chân váy ngắn","S,M,L","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:90% polyester 10% rayon"
M0000985,"Chân váy dáng A ngắn, cạp liền, chiết ly eo, khóa sau",320600,458000,"Đen,Kem","Chân váy,Chân váy ngắn","S,M","Chân váy mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:80% Polyester 20% Nylon"
M0000986,Chân váy ngắn vải dạ Tweed kẻ dáng chữ A túi đính khuy đá trang trí khoá thân sau,628600,898000,"Trắng,Hồng,Kem","Chân váy,Chân váy ngắn","S,M,L,XL","Mẫu chân váy vẫn luôn được các quý cô công sở yêu thích bởi sự lịch thiệp, sang trọng. Chân váy với độ ôm đặc trưng vừa tạo cảm giác năng động thoải mái, vừa tôn lên những đường cong quyến rũ của cơ thể.  Chất liệu:DẠ TEWD - 100% polyester"
M0000987,Chân váy ngắn vải tơ hai lớp lót habutai gấu váy xếp ly phối ren hoa trang trí khoá thân sau,826000,1180000,"Đen,Trắng","Chân váy,Chân váy ngắn","S,M,L","Chân váy ngắn mang đến cho quý cô hơi thở cuộc sống nhẹ nhàng, những cảm nhận thướt tha mà năng động. Không quá khó để trở nên nổi bật, nàng chỉ cần phối với chiếc sơ mi đơn giản là đã có thể tự tin dạo phố hay tham gia các buổi tiệc. Chất liệu:Vải tơ - 100% polyester"
M0000988,"Chân váy vải thô dáng xòe ngắn cạp liền, cắt ngang hông đính dây nơ, khóa giọt lệ thân sau, túi cơi giả",273300,390400,Ghi,"Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:90% Polyester 10% Nylon"
M0000989,"Chân váy vải thô mỏng dáng xòe bí ngắn, cạp trễ",273300,390400,"Đen,Trắng","Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:100% cotton"
M0000990,"Chân váy xếp ly nữ vải thô dáng xòe cạp trễ, phối vải thô trắng hiệu ứng 2 tầng, khóa giọt lệ thân sau",329300,470400,"Ghi,Đen","Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:98% polyester - 2 % spandex"
M0000991,"Chân váy vải thô kẻ dáng xòe cạp liền, cắt ngang hông chân váy xếp ly",239700,342400,"Đen,Trắng","Chân váy,Chân váy ngắn","XS,S,M","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo. Chất liệu:70% Polyester 30% cotton"
M0000992,Chân váy ngắn vải thô dáng chữ A hai lớp lót habutai thân trước có túi khoá thân sau,209300,299000,"Xanh,Nâu","Chân váy,Chân váy ngắn","S,M,L,XL","Chân váy với thiết kế từ Pantio không kén người mặc, dễ dàng tạo sự thoải mái, không gò bó và mang đến nét đẹp năng động, trẻ trung cho người mặc. Diện sản phẩm này các nàng sẽ toát lên vẻ đẹp nữ tính, thướt tha và vô cùng phá cách. Các nàng có thể lựa chọn áo hai dây hoặc áo thun trẻ trung mix cùng sẽ tạo nên một set đồ hoàn hảo.  Chất liệu:Vải Thô - 79% Polyester 21% Viscose"
M0001040,Quần công sở vải tuyp xy dáng suông ống rộng phối ly bong tạo kiểu eo phối dây xích trang trí,628600,898000,"Nâu,Đen","Quần,Quần dài","S,M,L,XL","Mẫu quần được các chị em yêu thích cái đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau. Chất liệu:Tuyp xy - 75% polyester 25 % rayon"
M0001041,Quần công sở vải thô đũi dáng Baggy cạp cao đính khuy trang trí thân quần phối ly bong tạo kiểu,523300,747600,"Ghi,Nâu,Xanh,Đen","Quần,Quần dài","S,M,L,XL,XXL","Mẫu quần được các chị em yêu thích cái  đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau.  Chất liệu:Thô đũi - 78% Polyester 22% Rayon"
M0001042,Quần dài công sở co giãn dáng ôm ống vẩy cạp phối kim loại trang trí,391000,558600,Đen,"Quần,Quần dài","M,L,XL,XXL","Mẫu quần dài mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:70% viscose 25% polyester 5% spandex"
M0001043,Quần công sở vải cotton dáng suông dài ống rộng khoá thân trước,558900,798400,"Xanh 1,Đen,Xanh","Quần,Quần dài","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Cotton - 100 % cotton"
M0001044,Quần công sở vải tuyp xy dáng suông cạp phối xích trang trí khoá thân sau,838600,1198000,"Nâu,Đen","Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy - 70% polyeste 30% rayon
M0001045,Quần công sở vải tuypxy dáng suông dài thân phối ly bong tạo kiểu khoá thân trước,349300,499000,"Nâu,Đen","Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy - 90% Polyester 10% Nylon
M0001046,Quần công sở vải tuyp xy dáng suông dài eo phối vạt bất đối xứng khoá thân sau,380800,544000,Đen,"Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là mẫu quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy - 100% polyester
M0001047,Quần công sở vải tuyp xy dáng suông dài eo đính khuy trang trí cài khoá thân trước,349300,499000,"Tím,Đen","Quần,Quần dài","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là mẫu quần công sở phù hợp với mọi phong cách. Chất liệu:Tuyp xy mỏng - 96% polyester 4% spandex
M0001048,Quần công sở vải tuyp xy dáng suông dài eo đính khuy trang trí khoá thân sau,378000,540000,"Đen,Nâu","Quần,Quần dài","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuyp xy - Vải 100% polyester"
M0001049,Quần công sở vải tuyp xy dáng suông dài eo cut chữ V vạt bất đối xứng phối khuy trang trí khoá thân sau,419300,599000,Đen,"Quần,Quần dài","S,M,L,XL","Mẫu quần mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:tuyp xy - 93% Polyester 7% Spandex"
M0001139,Quần lửng công sở vải thô dáng xoè ống quần xếp ly bong tạo kiểu khoá thân trước,677600,968000,"Xanh,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần lửng được các chị em yêu thích cái  đẹp ưa chuộng. Đây là một gợi ý hay ho cho trang phục công sở hiện đại, đễ dàng phối đồ ở nhiều hoàn cảnh khác nhau.  Chất liệu:Vải thô - -99% Polyester - 1% Spandex"
M0001140,Quần lửng dạo phố vải thô mỏng dáng suông phối vạt lệch có túi quần trang trí cạp bản chun,425300,607600,"Xanh,Đen,Nâu","Quần,Quần lửng","S,M,L,XL,XXL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần lửng phù hợp với mọi phong cách.  Chất liệu:Thô mỏng 60% Polyester 40% rayon
M0001141,Quần công sở vải thô dáng lửng thân xếp ly tạo kiểu khoá thân trước,377200,538800,"Ghi,Đen","Quần,Quần lửng","S,M,L,XL",Form dáng hiện đại mang lại sự thoải mái được nhiều quý cô sành điệu yêu thích. Dường như đây là loại quần công sở phù hợp với mọi phong cách. Chất liệu:Vải thô - 95% Polyester 5% Spandex
M0001142,Quần lửng công sở vải tuyp xy dáng suông eo phối dây đai bất đối xứng khóa thân trước,349300,499000,"Nâu,Đen","Quần,Quần lửng","S,M,L,XL","Mẫu quần lửng công sở mang lại sự thoải mái được nhiều quý cô sành điệu không thua kém các mẫu váy hot trend đồng thời tôn lên vẻ đẹp cơ thể thật mạnh mẽ, năng động, trẻ trung, nhưng cũng rất nữ tính và quyến rũ. Chất liệu:Tuyp xy - 100% polyester"
